GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020400530,82,2199,Tyson Chandler,1610612741,Chicago Bulls,1,2,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050115,CHI,NYK
Shot Chart Detail,0020400530,100,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050115,CHI,NYK
Shot Chart Detail,0020400544,53,2199,Tyson Chandler,1610612741,Chicago Bulls,1,4,51,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050117,NYK,CHI
Shot Chart Detail,0020400544,66,2199,Tyson Chandler,1610612741,Chicago Bulls,1,3,50,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050117,NYK,CHI
Shot Chart Detail,0020400544,279,2199,Tyson Chandler,1610612741,Chicago Bulls,3,6,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,75,151,1,1,20050117,NYK,CHI
Shot Chart Detail,0020400544,381,2199,Tyson Chandler,1610612741,Chicago Bulls,4,8,33,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,49,25,1,0,20050117,NYK,CHI
Shot Chart Detail,0020400544,413,2199,Tyson Chandler,1610612741,Chicago Bulls,4,5,56,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050117,NYK,CHI
Shot Chart Detail,0020400544,443,2199,Tyson Chandler,1610612741,Chicago Bulls,4,2,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-74,166,1,0,20050117,NYK,CHI
Shot Chart Detail,0020400560,67,2199,Tyson Chandler,1610612741,Chicago Bulls,1,4,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,2,1,0,20050119,BOS,CHI
Shot Chart Detail,0020400560,115,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,3,1,1,20050119,BOS,CHI
Shot Chart Detail,0020400560,169,2199,Tyson Chandler,1610612741,Chicago Bulls,2,7,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20050119,BOS,CHI
Shot Chart Detail,0020400560,322,2199,Tyson Chandler,1610612741,Chicago Bulls,3,4,11,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,18,1,0,20050119,BOS,CHI
Shot Chart Detail,0020400560,497,2199,Tyson Chandler,1610612741,Chicago Bulls,4,0,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,0,20050119,BOS,CHI
Shot Chart Detail,0020400578,170,2199,Tyson Chandler,1610612741,Chicago Bulls,2,9,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050121,CHI,ATL
Shot Chart Detail,0020400578,228,2199,Tyson Chandler,1610612741,Chicago Bulls,2,4,28,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050121,CHI,ATL
Shot Chart Detail,0020400578,411,2199,Tyson Chandler,1610612741,Chicago Bulls,4,11,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050121,CHI,ATL
Shot Chart Detail,0020400578,415,2199,Tyson Chandler,1610612741,Chicago Bulls,4,10,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050121,CHI,ATL
Shot Chart Detail,0020400586,208,2199,Tyson Chandler,1610612741,Chicago Bulls,2,2,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-99,141,1,1,20050122,DET,CHI
Shot Chart Detail,0020400586,315,2199,Tyson Chandler,1610612741,Chicago Bulls,3,3,12,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050122,DET,CHI
Shot Chart Detail,0020400586,399,2199,Tyson Chandler,1610612741,Chicago Bulls,4,5,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,149,69,1,1,20050122,DET,CHI
Shot Chart Detail,0020400600,86,2199,Tyson Chandler,1610612741,Chicago Bulls,1,1,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-54,171,1,0,20050124,ATL,CHI
Shot Chart Detail,0020400600,119,2199,Tyson Chandler,1610612741,Chicago Bulls,2,10,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-11,156,1,1,20050124,ATL,CHI
Shot Chart Detail,0020400600,307,2199,Tyson Chandler,1610612741,Chicago Bulls,3,5,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050124,ATL,CHI
Shot Chart Detail,0020400600,324,2199,Tyson Chandler,1610612741,Chicago Bulls,3,3,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050124,ATL,CHI
Shot Chart Detail,0020400600,399,2199,Tyson Chandler,1610612741,Chicago Bulls,4,10,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-99,66,1,0,20050124,ATL,CHI
Shot Chart Detail,0020400600,408,2199,Tyson Chandler,1610612741,Chicago Bulls,4,9,15,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,12,1,0,20050124,ATL,CHI
Shot Chart Detail,0020400600,424,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050124,ATL,CHI
Shot Chart Detail,0020400609,195,2199,Tyson Chandler,1610612741,Chicago Bulls,2,2,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050125,CHI,DEN
Shot Chart Detail,0020400609,315,2199,Tyson Chandler,1610612741,Chicago Bulls,3,2,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050125,CHI,DEN
Shot Chart Detail,0020400609,458,2199,Tyson Chandler,1610612741,Chicago Bulls,4,0,58,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050125,CHI,DEN
Shot Chart Detail,0020400625,113,2199,Tyson Chandler,1610612741,Chicago Bulls,2,10,1,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050127,CHI,CHA
Shot Chart Detail,0020400625,330,2199,Tyson Chandler,1610612741,Chicago Bulls,4,8,15,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050127,CHI,CHA
Shot Chart Detail,0020400643,246,2199,Tyson Chandler,1610612741,Chicago Bulls,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,8,40,1,0,20050129,CHI,BOS
Shot Chart Detail,0020400643,414,2199,Tyson Chandler,1610612741,Chicago Bulls,4,9,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,46,100,1,0,20050129,CHI,BOS
Shot Chart Detail,0020400643,497,2199,Tyson Chandler,1610612741,Chicago Bulls,4,2,25,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050129,CHI,BOS
Shot Chart Detail,0020400661,131,2199,Tyson Chandler,1610612741,Chicago Bulls,2,8,53,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-5,61,1,1,20050201,NJN,CHI
Shot Chart Detail,0020400661,139,2199,Tyson Chandler,1610612741,Chicago Bulls,2,7,57,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-46,33,1,1,20050201,NJN,CHI
Shot Chart Detail,0020400661,360,2199,Tyson Chandler,1610612741,Chicago Bulls,4,11,11,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050201,NJN,CHI
Shot Chart Detail,0020400661,394,2199,Tyson Chandler,1610612741,Chicago Bulls,4,8,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050201,NJN,CHI
Shot Chart Detail,0020400661,433,2199,Tyson Chandler,1610612741,Chicago Bulls,4,3,49,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050201,NJN,CHI
Shot Chart Detail,0020400692,90,2199,Tyson Chandler,1610612741,Chicago Bulls,1,3,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050205,MIA,CHI
Shot Chart Detail,0020400692,348,2199,Tyson Chandler,1610612741,Chicago Bulls,3,5,4,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050205,MIA,CHI
Shot Chart Detail,0020400692,417,2199,Tyson Chandler,1610612741,Chicago Bulls,4,10,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-102,123,1,0,20050205,MIA,CHI
Shot Chart Detail,0020400692,449,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,33,1,0,20050205,MIA,CHI
Shot Chart Detail,0020400713,46,2199,Tyson Chandler,1610612741,Chicago Bulls,1,5,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050208,DAL,CHI
Shot Chart Detail,0020400713,77,2199,Tyson Chandler,1610612741,Chicago Bulls,1,3,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-23,166,1,0,20050208,DAL,CHI
Shot Chart Detail,0020400713,204,2199,Tyson Chandler,1610612741,Chicago Bulls,2,4,25,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050208,DAL,CHI
Shot Chart Detail,0020400713,208,2199,Tyson Chandler,1610612741,Chicago Bulls,2,3,44,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050208,DAL,CHI
Shot Chart Detail,0020400713,214,2199,Tyson Chandler,1610612741,Chicago Bulls,2,3,20,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050208,DAL,CHI
Shot Chart Detail,0020400713,248,2199,Tyson Chandler,1610612741,Chicago Bulls,2,0,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050208,DAL,CHI
Shot Chart Detail,0020400713,396,2199,Tyson Chandler,1610612741,Chicago Bulls,4,10,6,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050208,DAL,CHI
Shot Chart Detail,0020400713,427,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,23,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,22,1,0,20050208,DAL,CHI
Shot Chart Detail,0020400725,93,2199,Tyson Chandler,1610612741,Chicago Bulls,1,1,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-75,35,1,0,20050209,HOU,CHI
Shot Chart Detail,0020400725,109,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,32,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050209,HOU,CHI
Shot Chart Detail,0020400725,143,2199,Tyson Chandler,1610612741,Chicago Bulls,2,9,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,57,25,1,0,20050209,HOU,CHI
Shot Chart Detail,0020400725,145,2199,Tyson Chandler,1610612741,Chicago Bulls,2,9,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,89,20,1,0,20050209,HOU,CHI
Shot Chart Detail,0020400725,212,2199,Tyson Chandler,1610612741,Chicago Bulls,2,3,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050209,HOU,CHI
Shot Chart Detail,0020400725,234,2199,Tyson Chandler,1610612741,Chicago Bulls,2,1,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050209,HOU,CHI
Shot Chart Detail,0020400725,254,2199,Tyson Chandler,1610612741,Chicago Bulls,2,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-2,293,1,0,20050209,HOU,CHI
Shot Chart Detail,0020400725,363,2199,Tyson Chandler,1610612741,Chicago Bulls,3,0,9,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050209,HOU,CHI
Shot Chart Detail,0020400725,400,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,58,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050209,HOU,CHI
Shot Chart Detail,0020400725,401,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,57,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050209,HOU,CHI
Shot Chart Detail,0020400725,453,2199,Tyson Chandler,1610612741,Chicago Bulls,4,3,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050209,HOU,CHI
Shot Chart Detail,0020400725,457,2199,Tyson Chandler,1610612741,Chicago Bulls,4,3,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050209,HOU,CHI
Shot Chart Detail,0020400725,472,2199,Tyson Chandler,1610612741,Chicago Bulls,4,1,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050209,HOU,CHI
Shot Chart Detail,0020400747,231,2199,Tyson Chandler,1610612741,Chicago Bulls,2,0,35,Missed Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050213,MIN,CHI
Shot Chart Detail,0020400747,309,2199,Tyson Chandler,1610612741,Chicago Bulls,3,3,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,54,48,1,0,20050213,MIN,CHI
Shot Chart Detail,0020400747,391,2199,Tyson Chandler,1610612741,Chicago Bulls,4,6,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,112,160,1,0,20050213,MIN,CHI
Shot Chart Detail,0020400747,433,2199,Tyson Chandler,1610612741,Chicago Bulls,4,0,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-25,76,1,0,20050213,MIN,CHI
Shot Chart Detail,0020400770,99,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,35,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050216,TOR,CHI
Shot Chart Detail,0020400786,79,2199,Tyson Chandler,1610612741,Chicago Bulls,1,2,50,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050222,CHI,MIA
Shot Chart Detail,0020400786,345,2199,Tyson Chandler,1610612741,Chicago Bulls,3,1,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-75,30,1,0,20050222,CHI,MIA
Shot Chart Detail,0020400786,346,2199,Tyson Chandler,1610612741,Chicago Bulls,3,1,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050222,CHI,MIA
Shot Chart Detail,0020400786,355,2199,Tyson Chandler,1610612741,Chicago Bulls,3,0,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050222,CHI,MIA
Shot Chart Detail,0020400791,85,2199,Tyson Chandler,1610612741,Chicago Bulls,1,4,40,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,85,71,1,1,20050223,CLE,CHI
Shot Chart Detail,0020400791,156,2199,Tyson Chandler,1610612741,Chicago Bulls,2,11,42,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,10,1,0,20050223,CLE,CHI
Shot Chart Detail,0020400791,362,2199,Tyson Chandler,1610612741,Chicago Bulls,3,5,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,-8,1,0,20050223,CLE,CHI
Shot Chart Detail,0020400791,393,2199,Tyson Chandler,1610612741,Chicago Bulls,3,2,46,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,7,1,1,20050223,CLE,CHI
Shot Chart Detail,0020400791,400,2199,Tyson Chandler,1610612741,Chicago Bulls,3,2,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,1,20050223,CLE,CHI
Shot Chart Detail,0020400791,459,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,28,95,1,0,20050223,CLE,CHI
Shot Chart Detail,0020400791,460,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20050223,CLE,CHI
Shot Chart Detail,0020400807,100,2199,Tyson Chandler,1610612741,Chicago Bulls,1,1,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,20,1,0,20050225,CHI,WAS
Shot Chart Detail,0020400807,151,2199,Tyson Chandler,1610612741,Chicago Bulls,2,9,31,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050225,CHI,WAS
Shot Chart Detail,0020400807,458,2199,Tyson Chandler,1610612741,Chicago Bulls,4,1,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,57,69,1,0,20050225,CHI,WAS
Shot Chart Detail,0020400807,474,2199,Tyson Chandler,1610612741,Chicago Bulls,4,0,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050225,CHI,WAS
Shot Chart Detail,0020400838,123,2199,Tyson Chandler,1610612741,Chicago Bulls,2,10,4,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-77,118,1,1,20050301,CHI,HOU
Shot Chart Detail,0020400838,302,2199,Tyson Chandler,1610612741,Chicago Bulls,3,3,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050301,CHI,HOU
Shot Chart Detail,0020400862,216,2199,Tyson Chandler,1610612741,Chicago Bulls,2,3,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-34,160,1,0,20050304,SAS,CHI
Shot Chart Detail,0020400862,356,2199,Tyson Chandler,1610612741,Chicago Bulls,4,11,46,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20050304,SAS,CHI
Shot Chart Detail,0020400862,366,2199,Tyson Chandler,1610612741,Chicago Bulls,4,10,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,41,8,1,1,20050304,SAS,CHI
Shot Chart Detail,0020400862,444,2199,Tyson Chandler,1610612741,Chicago Bulls,4,2,32,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20050304,SAS,CHI
Shot Chart Detail,0020400870,75,2199,Tyson Chandler,1610612741,Chicago Bulls,1,2,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,87,5,1,1,20050305,MIL,CHI
Shot Chart Detail,0020400870,125,2199,Tyson Chandler,1610612741,Chicago Bulls,2,7,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-130,110,1,0,20050305,MIL,CHI
Shot Chart Detail,0020400870,237,2199,Tyson Chandler,1610612741,Chicago Bulls,3,8,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050305,MIL,CHI
Shot Chart Detail,0020400870,364,2199,Tyson Chandler,1610612741,Chicago Bulls,4,7,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,0,141,1,0,20050305,MIL,CHI
Shot Chart Detail,0020400870,441,2199,Tyson Chandler,1610612741,Chicago Bulls,4,0,36,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050305,MIL,CHI
Shot Chart Detail,0020400870,454,2199,Tyson Chandler,1610612741,Chicago Bulls,4,0,21,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050305,MIL,CHI
Shot Chart Detail,0020400882,84,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,11,84,1,0,20050307,CHI,MIL
Shot Chart Detail,0020400882,102,2199,Tyson Chandler,1610612741,Chicago Bulls,2,10,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,15,61,1,0,20050307,CHI,MIL
Shot Chart Detail,0020400901,64,2199,Tyson Chandler,1610612741,Chicago Bulls,1,3,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,21,137,1,0,20050309,POR,CHI
Shot Chart Detail,0020400901,69,2199,Tyson Chandler,1610612741,Chicago Bulls,1,3,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-8,51,1,1,20050309,POR,CHI
Shot Chart Detail,0020400901,110,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050309,POR,CHI
Shot Chart Detail,0020400901,199,2199,Tyson Chandler,1610612741,Chicago Bulls,2,4,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,46,1,0,20050309,POR,CHI
Shot Chart Detail,0020400901,206,2199,Tyson Chandler,1610612741,Chicago Bulls,2,3,30,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,44,49,1,1,20050309,POR,CHI
Shot Chart Detail,0020400901,306,2199,Tyson Chandler,1610612741,Chicago Bulls,3,5,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-84,156,1,0,20050309,POR,CHI
Shot Chart Detail,0020400901,389,2199,Tyson Chandler,1610612741,Chicago Bulls,4,8,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050309,POR,CHI
Shot Chart Detail,0020400901,405,2199,Tyson Chandler,1610612741,Chicago Bulls,4,6,56,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050309,POR,CHI
Shot Chart Detail,0020400901,420,2199,Tyson Chandler,1610612741,Chicago Bulls,4,5,43,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050309,POR,CHI
Shot Chart Detail,0020400913,81,2199,Tyson Chandler,1610612741,Chicago Bulls,1,3,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,12,1,0,20050311,SEA,CHI
Shot Chart Detail,0020400913,118,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,1,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050311,SEA,CHI
Shot Chart Detail,0020400913,148,2199,Tyson Chandler,1610612741,Chicago Bulls,2,10,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050311,SEA,CHI
Shot Chart Detail,0020400921,103,2199,Tyson Chandler,1610612741,Chicago Bulls,1,0,40,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050313,LAC,CHI
Shot Chart Detail,0020400921,349,2199,Tyson Chandler,1610612741,Chicago Bulls,3,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050313,LAC,CHI
Shot Chart Detail,0020400921,353,2199,Tyson Chandler,1610612741,Chicago Bulls,3,0,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050313,LAC,CHI
Shot Chart Detail,0020400940,80,2199,Tyson Chandler,1610612741,Chicago Bulls,1,2,11,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050315,CHI,SEA
Shot Chart Detail,0020400940,89,2199,Tyson Chandler,1610612741,Chicago Bulls,1,1,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-110,133,1,0,20050315,CHI,SEA
