GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020700578,74,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,4,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-100,107,1,1,20080118,MEM,SEA
Shot Chart Detail,0020700578,85,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,3,52,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080118,MEM,SEA
Shot Chart Detail,0020700578,92,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,2,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-105,68,1,0,20080118,MEM,SEA
Shot Chart Detail,0020700578,120,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,0,26,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,13,77,1,1,20080118,MEM,SEA
Shot Chart Detail,0020700578,125,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,50,156,480,1,0,20080118,MEM,SEA
Shot Chart Detail,0020700578,142,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,10,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,54,155,1,0,20080118,MEM,SEA
Shot Chart Detail,0020700578,152,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,9,20,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-74,43,1,1,20080118,MEM,SEA
Shot Chart Detail,0020700578,220,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,3,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-15,150,1,1,20080118,MEM,SEA
Shot Chart Detail,0020700578,237,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,2,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080118,MEM,SEA
Shot Chart Detail,0020700578,269,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,11,26,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-110,92,1,0,20080118,MEM,SEA
Shot Chart Detail,0020700578,286,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,9,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-168,31,1,1,20080118,MEM,SEA
Shot Chart Detail,0020700578,317,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,5,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-176,59,1,1,20080118,MEM,SEA
Shot Chart Detail,0020700578,324,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,4,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-2,171,1,0,20080118,MEM,SEA
Shot Chart Detail,0020700578,342,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,3,18,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-11,54,1,0,20080118,MEM,SEA
Shot Chart Detail,0020700578,372,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,0,1,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080118,MEM,SEA
Shot Chart Detail,0020700584,2,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,11,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-156,51,1,0,20080119,CHA,MEM
Shot Chart Detail,0020700584,5,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,11,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-159,35,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,8,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,10,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-49,171,1,0,20080119,CHA,MEM
Shot Chart Detail,0020700584,24,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,8,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080119,CHA,MEM
Shot Chart Detail,0020700584,38,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,7,13,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-69,48,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,54,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,5,8,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,66,35,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,137,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,9,0,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-79,35,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,146,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,7,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,35,1,0,20080119,CHA,MEM
Shot Chart Detail,0020700584,163,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,6,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,3,171,1,0,20080119,CHA,MEM
Shot Chart Detail,0020700584,170,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,5,8,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-117,31,1,0,20080119,CHA,MEM
Shot Chart Detail,0020700584,191,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,3,47,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,204,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,2,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-92,135,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,229,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,11,41,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080119,CHA,MEM
Shot Chart Detail,0020700584,241,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,9,33,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,253,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,7,19,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-59,18,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,275,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,4,34,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,278,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,4,4,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,298,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,1,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-149,77,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,372,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,5,41,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080119,CHA,MEM
Shot Chart Detail,0020700584,387,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,3,45,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-107,36,1,0,20080119,CHA,MEM
Shot Chart Detail,0020700604,45,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,4,42,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,49,72,1,0,20080121,MEM,CHI
Shot Chart Detail,0020700604,82,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,2,5,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-77,54,1,1,20080121,MEM,CHI
Shot Chart Detail,0020700604,117,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,9,30,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,0,1,0,20080121,MEM,CHI
Shot Chart Detail,0020700604,217,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,1,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-102,84,1,0,20080121,MEM,CHI
Shot Chart Detail,0020700604,294,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,6,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,41,164,1,0,20080121,MEM,CHI
Shot Chart Detail,0020700604,299,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,5,36,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-74,49,1,1,20080121,MEM,CHI
Shot Chart Detail,0020700604,302,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,5,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-87,145,1,0,20080121,MEM,CHI
Shot Chart Detail,0020700604,320,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,3,31,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080121,MEM,CHI
Shot Chart Detail,0020700604,411,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,5,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080121,MEM,CHI
Shot Chart Detail,0020700604,423,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,4,42,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080121,MEM,CHI
Shot Chart Detail,0020700604,455,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,0,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,6,161,1,0,20080121,MEM,CHI
Shot Chart Detail,0020700614,14,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,10,14,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,53,1,1,20080123,MEM,ORL
Shot Chart Detail,0020700614,66,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,2,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-89,233,1,1,20080123,MEM,ORL
Shot Chart Detail,0020700614,98,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,11,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,21,160,1,0,20080123,MEM,ORL
Shot Chart Detail,0020700614,102,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,11,11,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-57,53,1,0,20080123,MEM,ORL
Shot Chart Detail,0020700614,105,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,11,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-118,219,1,0,20080123,MEM,ORL
Shot Chart Detail,0020700614,168,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,5,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-112,20,1,1,20080123,MEM,ORL
Shot Chart Detail,0020700614,174,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,4,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-117,61,1,0,20080123,MEM,ORL
Shot Chart Detail,0020700614,220,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,11,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-130,48,1,0,20080123,MEM,ORL
Shot Chart Detail,0020700614,239,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,8,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080123,MEM,ORL
Shot Chart Detail,0020700614,278,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,4,20,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5,56,1,1,20080123,MEM,ORL
Shot Chart Detail,0020700614,296,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,2,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-117,102,1,0,20080123,MEM,ORL
Shot Chart Detail,0020700614,386,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,4,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080123,MEM,ORL
Shot Chart Detail,0020700652,2,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,11,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-195,10,1,0,20080128,MEM,DAL
Shot Chart Detail,0020700652,6,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,11,9,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,103,58,1,0,20080128,MEM,DAL
Shot Chart Detail,0020700652,33,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,6,43,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,30,1,0,20080128,MEM,DAL
Shot Chart Detail,0020700652,80,2200,Pau Gasol,1610612763,Memphis Grizzlies,1,0,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-54,153,1,1,20080128,MEM,DAL
Shot Chart Detail,0020700652,100,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,10,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,123,94,1,1,20080128,MEM,DAL
Shot Chart Detail,0020700652,129,2200,Pau Gasol,1610612763,Memphis Grizzlies,2,7,33,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080128,MEM,DAL
Shot Chart Detail,0020700652,219,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,11,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-103,156,1,1,20080128,MEM,DAL
Shot Chart Detail,0020700652,226,2200,Pau Gasol,1610612763,Memphis Grizzlies,3,10,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,21,206,1,0,20080128,MEM,DAL
Shot Chart Detail,0020700652,347,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,9,44,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-10,130,1,1,20080128,MEM,DAL
Shot Chart Detail,0020700652,356,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,8,50,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,63,1,1,20080128,MEM,DAL
Shot Chart Detail,0020700652,365,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,7,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080128,MEM,DAL
Shot Chart Detail,0020700652,381,2200,Pau Gasol,1610612763,Memphis Grizzlies,4,5,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-72,163,1,0,20080128,MEM,DAL
Shot Chart Detail,0020700710,20,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,9,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080205,NJN,LAL
Shot Chart Detail,0020700710,26,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,9,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080205,NJN,LAL
Shot Chart Detail,0020700710,28,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,9,21,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700710,38,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,8,10,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700710,40,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,7,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-149,56,1,0,20080205,NJN,LAL
Shot Chart Detail,0020700710,124,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,11,18,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-130,10,1,0,20080205,NJN,LAL
Shot Chart Detail,0020700710,161,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,7,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700710,253,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,10,35,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700710,305,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,4,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700710,325,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,2,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-102,87,1,0,20080205,NJN,LAL
Shot Chart Detail,0020700710,365,2200,Pau Gasol,1610612747,Los Angeles Lakers,4,9,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700710,373,2200,Pau Gasol,1610612747,Los Angeles Lakers,4,9,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700710,401,2200,Pau Gasol,1610612747,Los Angeles Lakers,4,5,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700710,423,2200,Pau Gasol,1610612747,Los Angeles Lakers,4,3,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700710,447,2200,Pau Gasol,1610612747,Los Angeles Lakers,4,1,31,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-41,104,1,1,20080205,NJN,LAL
Shot Chart Detail,0020700713,13,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,9,58,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-146,81,1,0,20080206,ATL,LAL
Shot Chart Detail,0020700713,31,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,7,56,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080206,ATL,LAL
Shot Chart Detail,0020700713,44,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,6,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080206,ATL,LAL
Shot Chart Detail,0020700713,65,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,4,4,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,24,110,1,0,20080206,ATL,LAL
Shot Chart Detail,0020700713,126,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,9,24,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-8,79,1,0,20080206,ATL,LAL
Shot Chart Detail,0020700713,140,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,8,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080206,ATL,LAL
Shot Chart Detail,0020700713,156,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,6,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-154,22,1,0,20080206,ATL,LAL
Shot Chart Detail,0020700713,185,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,3,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,186,68,1,0,20080206,ATL,LAL
Shot Chart Detail,0020700713,238,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,10,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,131,115,1,1,20080206,ATL,LAL
Shot Chart Detail,0020700713,250,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,8,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-84,38,1,0,20080206,ATL,LAL
Shot Chart Detail,0020700713,260,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,7,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080206,ATL,LAL
Shot Chart Detail,0020700713,300,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,2,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080206,ATL,LAL
Shot Chart Detail,0020700713,373,2200,Pau Gasol,1610612747,Los Angeles Lakers,4,5,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,59,107,1,0,20080206,ATL,LAL
Shot Chart Detail,0020700713,382,2200,Pau Gasol,1610612747,Los Angeles Lakers,4,4,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,10,74,1,0,20080206,ATL,LAL
Shot Chart Detail,0020700728,13,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,9,51,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-41,117,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,15,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,9,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,159,-8,1,0,20080208,ORL,LAL
Shot Chart Detail,0020700728,43,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,5,35,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,73,2200,Pau Gasol,1610612747,Los Angeles Lakers,1,1,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,126,86,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,148,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,7,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-172,-13,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,193,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,3,41,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20080208,ORL,LAL
Shot Chart Detail,0020700728,224,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,1,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,238,2200,Pau Gasol,1610612747,Los Angeles Lakers,2,0,29,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,259,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,10,22,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,309,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,4,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,315,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,3,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,146,82,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,317,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,3,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,67,168,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,332,2200,Pau Gasol,1610612747,Los Angeles Lakers,3,1,54,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-52,26,1,1,20080208,ORL,LAL
Shot Chart Detail,0020700728,352,2200,Pau Gasol,1610612747,Los Angeles Lakers,4,11,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-103,2,1,0,20080208,ORL,LAL
Shot Chart Detail,0020700728,427,2200,Pau Gasol,1610612747,Los Angeles Lakers,4,2,39,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,131,43,1,1,20080208,ORL,LAL
