GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021400991,483,2403,Nene,1610612764,Washington Wizards,4,2,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-108,172,1,1,20150316,WAS,POR
Shot Chart Detail,0021401015,9,2403,Nene,1610612764,Washington Wizards,1,10,35,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150318,UTA,WAS
Shot Chart Detail,0021401015,196,2403,Nene,1610612764,Washington Wizards,2,3,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,48,7,1,0,20150318,UTA,WAS
Shot Chart Detail,0021401015,250,2403,Nene,1610612764,Washington Wizards,3,11,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,182,-2,1,0,20150318,UTA,WAS
Shot Chart Detail,0021401015,254,2403,Nene,1610612764,Washington Wizards,3,10,55,Made Shot,Jump Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,36,1,1,20150318,UTA,WAS
Shot Chart Detail,0021401015,276,2403,Nene,1610612764,Washington Wizards,3,8,12,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-41,60,1,0,20150318,UTA,WAS
Shot Chart Detail,0021401015,382,2403,Nene,1610612764,Washington Wizards,4,8,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,52,1,1,20150318,UTA,WAS
Shot Chart Detail,0021401015,437,2403,Nene,1610612764,Washington Wizards,4,2,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,121,123,1,0,20150318,UTA,WAS
Shot Chart Detail,0021401031,30,2403,Nene,1610612764,Washington Wizards,1,8,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,92,165,1,1,20150320,LAC,WAS
Shot Chart Detail,0021401031,49,2403,Nene,1610612764,Washington Wizards,1,6,7,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-59,1,1,0,20150320,LAC,WAS
Shot Chart Detail,0021401031,66,2403,Nene,1610612764,Washington Wizards,1,4,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-40,176,1,0,20150320,LAC,WAS
Shot Chart Detail,0021401031,73,2403,Nene,1610612764,Washington Wizards,1,4,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,0,20150320,LAC,WAS
Shot Chart Detail,0021401031,234,2403,Nene,1610612764,Washington Wizards,2,2,24,Missed Shot,Running Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,37,1,0,20150320,LAC,WAS
Shot Chart Detail,0021401031,243,2403,Nene,1610612764,Washington Wizards,2,1,13,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150320,LAC,WAS
Shot Chart Detail,0021401031,269,2403,Nene,1610612764,Washington Wizards,3,10,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,162,12,1,1,20150320,LAC,WAS
Shot Chart Detail,0021401031,272,2403,Nene,1610612764,Washington Wizards,3,9,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,21,143,1,1,20150320,LAC,WAS
Shot Chart Detail,0021401031,274,2403,Nene,1610612764,Washington Wizards,3,9,15,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,1,132,1,1,20150320,LAC,WAS
Shot Chart Detail,0021401031,286,2403,Nene,1610612764,Washington Wizards,3,8,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,25,1,0,20150320,LAC,WAS
Shot Chart Detail,0021401031,301,2403,Nene,1610612764,Washington Wizards,3,6,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,189,19,1,1,20150320,LAC,WAS
Shot Chart Detail,0021401031,328,2403,Nene,1610612764,Washington Wizards,3,4,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,151,28,1,0,20150320,LAC,WAS
Shot Chart Detail,0021401031,456,2403,Nene,1610612764,Washington Wizards,4,5,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,43,143,1,0,20150320,LAC,WAS
Shot Chart Detail,0021401031,480,2403,Nene,1610612764,Washington Wizards,4,3,24,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,25,1,0,20150320,LAC,WAS
Shot Chart Detail,0021401042,2,2403,Nene,1610612764,Washington Wizards,1,11,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,160,6,1,0,20150322,SAC,WAS
Shot Chart Detail,0021401042,10,2403,Nene,1610612764,Washington Wizards,1,10,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-142,75,1,0,20150322,SAC,WAS
Shot Chart Detail,0021401042,55,2403,Nene,1610612764,Washington Wizards,1,5,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,41,1,0,20150322,SAC,WAS
Shot Chart Detail,0021401042,283,2403,Nene,1610612764,Washington Wizards,3,9,34,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,6,1,0,20150322,SAC,WAS
Shot Chart Detail,0021401042,287,2403,Nene,1610612764,Washington Wizards,3,9,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,11,1,0,20150322,SAC,WAS
Shot Chart Detail,0021401042,299,2403,Nene,1610612764,Washington Wizards,3,8,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,22,1,1,20150322,SAC,WAS
Shot Chart Detail,0021401042,327,2403,Nene,1610612764,Washington Wizards,3,6,28,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150322,SAC,WAS
Shot Chart Detail,0021401042,332,2403,Nene,1610612764,Washington Wizards,3,5,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,22,1,1,20150322,SAC,WAS
Shot Chart Detail,0021401053,3,2403,Nene,1610612764,Washington Wizards,1,11,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-60,107,1,0,20150323,GSW,WAS
Shot Chart Detail,0021401053,36,2403,Nene,1610612764,Washington Wizards,1,8,35,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-49,41,1,1,20150323,GSW,WAS
Shot Chart Detail,0021401053,39,2403,Nene,1610612764,Washington Wizards,1,8,19,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150323,GSW,WAS
Shot Chart Detail,0021401053,46,2403,Nene,1610612764,Washington Wizards,1,6,54,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-117,14,1,0,20150323,GSW,WAS
Shot Chart Detail,0021401053,71,2403,Nene,1610612764,Washington Wizards,1,3,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,54,78,1,0,20150323,GSW,WAS
Shot Chart Detail,0021401053,196,2403,Nene,1610612764,Washington Wizards,2,4,37,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150323,GSW,WAS
Shot Chart Detail,0021401053,223,2403,Nene,1610612764,Washington Wizards,2,2,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,10,165,1,0,20150323,GSW,WAS
Shot Chart Detail,0021401053,257,2403,Nene,1610612764,Washington Wizards,3,11,26,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-130,131,1,0,20150323,GSW,WAS
Shot Chart Detail,0021401053,390,2403,Nene,1610612764,Washington Wizards,4,11,16,Missed Shot,Running Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,28,1,0,20150323,GSW,WAS
Shot Chart Detail,0021401063,24,2403,Nene,1610612764,Washington Wizards,1,9,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,140,61,1,0,20150325,WAS,IND
Shot Chart Detail,0021401063,50,2403,Nene,1610612764,Washington Wizards,1,6,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,4,1,0,20150325,WAS,IND
Shot Chart Detail,0021401063,61,2403,Nene,1610612764,Washington Wizards,1,4,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,9,1,1,20150325,WAS,IND
Shot Chart Detail,0021401063,219,2403,Nene,1610612764,Washington Wizards,2,3,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-13,1,1,20150325,WAS,IND
Shot Chart Detail,0021401063,224,2403,Nene,1610612764,Washington Wizards,2,2,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,7,1,0,20150325,WAS,IND
Shot Chart Detail,0021401063,339,2403,Nene,1610612764,Washington Wizards,3,6,57,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,81,7,1,1,20150325,WAS,IND
Shot Chart Detail,0021401063,354,2403,Nene,1610612764,Washington Wizards,3,5,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-30,72,1,0,20150325,WAS,IND
Shot Chart Detail,0021401063,560,2403,Nene,1610612764,Washington Wizards,4,1,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,58,184,1,0,20150325,WAS,IND
Shot Chart Detail,0021401076,22,2403,Nene,1610612764,Washington Wizards,1,9,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150327,WAS,CHA
Shot Chart Detail,0021401076,37,2403,Nene,1610612764,Washington Wizards,1,7,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150327,WAS,CHA
Shot Chart Detail,0021401076,39,2403,Nene,1610612764,Washington Wizards,1,7,8,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,14,1,1,20150327,WAS,CHA
Shot Chart Detail,0021401076,43,2403,Nene,1610612764,Washington Wizards,1,6,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,119,11,1,0,20150327,WAS,CHA
Shot Chart Detail,0021401076,252,2403,Nene,1610612764,Washington Wizards,2,1,56,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,1,1,1,20150327,WAS,CHA
Shot Chart Detail,0021401076,290,2403,Nene,1610612764,Washington Wizards,3,10,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,9,1,0,20150327,WAS,CHA
Shot Chart Detail,0021401076,295,2403,Nene,1610612764,Washington Wizards,3,9,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,6,1,1,20150327,WAS,CHA
Shot Chart Detail,0021401076,301,2403,Nene,1610612764,Washington Wizards,3,9,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,1,0,20150327,WAS,CHA
Shot Chart Detail,0021401076,310,2403,Nene,1610612764,Washington Wizards,3,8,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,91,162,1,0,20150327,WAS,CHA
Shot Chart Detail,0021401097,2,2403,Nene,1610612764,Washington Wizards,1,11,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,77,20,1,0,20150329,WAS,HOU
Shot Chart Detail,0021401097,58,2403,Nene,1610612764,Washington Wizards,1,6,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,15,173,1,0,20150329,WAS,HOU
Shot Chart Detail,0021401097,81,2403,Nene,1610612764,Washington Wizards,1,4,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,6,1,1,20150329,WAS,HOU
Shot Chart Detail,0021401097,89,2403,Nene,1610612764,Washington Wizards,1,4,16,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150329,WAS,HOU
Shot Chart Detail,0021401097,228,2403,Nene,1610612764,Washington Wizards,2,4,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,20150329,WAS,HOU
Shot Chart Detail,0021401097,254,2403,Nene,1610612764,Washington Wizards,2,1,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-38,45,1,0,20150329,WAS,HOU
Shot Chart Detail,0021401097,290,2403,Nene,1610612764,Washington Wizards,3,10,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,1,1,0,20150329,WAS,HOU
Shot Chart Detail,0021401097,336,2403,Nene,1610612764,Washington Wizards,3,6,9,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,75,15,1,1,20150329,WAS,HOU
Shot Chart Detail,0021401114,2,2403,Nene,1610612764,Washington Wizards,1,11,33,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,36,1,0,20150401,WAS,PHI
Shot Chart Detail,0021401114,23,2403,Nene,1610612764,Washington Wizards,1,9,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,13,178,1,1,20150401,WAS,PHI
Shot Chart Detail,0021401114,275,2403,Nene,1610612764,Washington Wizards,3,10,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,149,108,1,1,20150401,WAS,PHI
Shot Chart Detail,0021401114,284,2403,Nene,1610612764,Washington Wizards,3,9,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,138,0,1,0,20150401,WAS,PHI
Shot Chart Detail,0021401177,5,2403,Nene,1610612764,Washington Wizards,1,11,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,4,176,1,0,20150410,BKN,WAS
Shot Chart Detail,0021401177,16,2403,Nene,1610612764,Washington Wizards,1,9,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-2,1,1,20150410,BKN,WAS
Shot Chart Detail,0021401177,181,2403,Nene,1610612764,Washington Wizards,2,4,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,0,20150410,BKN,WAS
Shot Chart Detail,0021401177,193,2403,Nene,1610612764,Washington Wizards,2,4,3,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150410,BKN,WAS
Shot Chart Detail,0021401177,200,2403,Nene,1610612764,Washington Wizards,2,2,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-125,15,1,0,20150410,BKN,WAS
Shot Chart Detail,0021401177,204,2403,Nene,1610612764,Washington Wizards,2,2,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,127,3,1,1,20150410,BKN,WAS
Shot Chart Detail,0021401177,212,2403,Nene,1610612764,Washington Wizards,2,1,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,9,1,0,20150410,BKN,WAS
Shot Chart Detail,0021401177,264,2403,Nene,1610612764,Washington Wizards,3,7,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,-10,1,0,20150410,BKN,WAS
Shot Chart Detail,0021401177,285,2403,Nene,1610612764,Washington Wizards,3,5,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,61,173,1,0,20150410,BKN,WAS
Shot Chart Detail,0021401198,11,2403,Nene,1610612764,Washington Wizards,1,10,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,0,205,1,0,20150412,WAS,ATL
Shot Chart Detail,0021401198,25,2403,Nene,1610612764,Washington Wizards,1,8,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,0,20150412,WAS,ATL
Shot Chart Detail,0021401198,28,2403,Nene,1610612764,Washington Wizards,1,8,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,80,175,1,1,20150412,WAS,ATL
Shot Chart Detail,0021401198,131,2403,Nene,1610612764,Washington Wizards,2,9,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,144,20,1,1,20150412,WAS,ATL
Shot Chart Detail,0021401198,156,2403,Nene,1610612764,Washington Wizards,2,8,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,0,1,1,20150412,WAS,ATL
Shot Chart Detail,0021401198,203,2403,Nene,1610612764,Washington Wizards,2,4,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,15,1,1,20150412,WAS,ATL
Shot Chart Detail,0021401198,324,2403,Nene,1610612764,Washington Wizards,3,7,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-3,1,1,20150412,WAS,ATL
Shot Chart Detail,0021401198,345,2403,Nene,1610612764,Washington Wizards,3,5,37,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20150412,WAS,ATL
Shot Chart Detail,0021500004,108,2403,Nene,1610612764,Washington Wizards,1,1,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-171,72,1,0,20151028,ORL,WAS
Shot Chart Detail,0021500004,127,2403,Nene,1610612764,Washington Wizards,1,0,8,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,27,193,1,0,20151028,ORL,WAS
Shot Chart Detail,0021500004,148,2403,Nene,1610612764,Washington Wizards,2,10,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,202,18,1,0,20151028,ORL,WAS
Shot Chart Detail,0021500004,405,2403,Nene,1610612764,Washington Wizards,3,2,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,0,20151028,ORL,WAS
Shot Chart Detail,0021500004,409,2403,Nene,1610612764,Washington Wizards,3,1,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-9,190,1,0,20151028,ORL,WAS
Shot Chart Detail,0021500004,428,2403,Nene,1610612764,Washington Wizards,4,11,35,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-7,65,1,0,20151028,ORL,WAS
Shot Chart Detail,0021500027,143,2403,Nene,1610612764,Washington Wizards,1,0,24,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,2,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500027,181,2403,Nene,1610612764,Washington Wizards,2,9,3,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500027,468,2403,Nene,1610612764,Washington Wizards,4,8,27,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500034,113,2403,Nene,1610612764,Washington Wizards,1,2,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-145,141,1,1,20151031,WAS,NYK
Shot Chart Detail,0021500034,139,2403,Nene,1610612764,Washington Wizards,1,0,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,73,165,1,0,20151031,WAS,NYK
Shot Chart Detail,0021500034,166,2403,Nene,1610612764,Washington Wizards,2,9,58,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151031,WAS,NYK
Shot Chart Detail,0021500034,201,2403,Nene,1610612764,Washington Wizards,2,6,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,7,1,1,20151031,WAS,NYK
Shot Chart Detail,0021500061,29,2403,Nene,1610612764,Washington Wizards,1,8,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,127,134,1,1,20151104,WAS,SAS
Shot Chart Detail,0021500061,106,2403,Nene,1610612764,Washington Wizards,1,0,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,26,1,0,20151104,WAS,SAS
Shot Chart Detail,0021500061,221,2403,Nene,1610612764,Washington Wizards,2,1,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,18,1,1,20151104,WAS,SAS
Shot Chart Detail,0021500061,348,2403,Nene,1610612764,Washington Wizards,3,1,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,66,85,1,0,20151104,WAS,SAS
Shot Chart Detail,0021500061,384,2403,Nene,1610612764,Washington Wizards,4,11,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,7,1,1,20151104,WAS,SAS
Shot Chart Detail,0021500076,97,2403,Nene,1610612764,Washington Wizards,1,2,23,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,-6,1,1,20151106,BOS,WAS
Shot Chart Detail,0021500076,143,2403,Nene,1610612764,Washington Wizards,2,10,48,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-6,1,0,20151106,BOS,WAS
Shot Chart Detail,0021500076,354,2403,Nene,1610612764,Washington Wizards,3,4,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,179,36,1,0,20151106,BOS,WAS
Shot Chart Detail,0021500076,396,2403,Nene,1610612764,Washington Wizards,3,0,54,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-30,56,1,0,20151106,BOS,WAS
Shot Chart Detail,0021500086,103,2403,Nene,1610612764,Washington Wizards,1,1,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-163,95,1,1,20151107,ATL,WAS
Shot Chart Detail,0021500086,178,2403,Nene,1610612764,Washington Wizards,2,6,59,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151107,ATL,WAS
Shot Chart Detail,0021500086,205,2403,Nene,1610612764,Washington Wizards,2,5,23,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20151107,ATL,WAS
Shot Chart Detail,0021500086,365,2403,Nene,1610612764,Washington Wizards,3,1,57,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151107,ATL,WAS
Shot Chart Detail,0021500086,389,2403,Nene,1610612764,Washington Wizards,4,11,26,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,7,1,0,20151107,ATL,WAS
Shot Chart Detail,0021500086,457,2403,Nene,1610612764,Washington Wizards,4,6,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,-5,1,1,20151107,ATL,WAS
Shot Chart Detail,0021500139,90,2403,Nene,1610612764,Washington Wizards,1,1,34,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,1,20151114,WAS,ORL
Shot Chart Detail,0021500139,131,2403,Nene,1610612764,Washington Wizards,2,11,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-16,1,0,20151114,WAS,ORL
Shot Chart Detail,0021500139,279,2403,Nene,1610612764,Washington Wizards,2,1,12,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,-11,1,1,20151114,WAS,ORL
Shot Chart Detail,0021500139,285,2403,Nene,1610612764,Washington Wizards,2,0,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,36,1,0,20151114,WAS,ORL
Shot Chart Detail,0021500139,378,2403,Nene,1610612764,Washington Wizards,3,3,2,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,-1,1,1,20151114,WAS,ORL
Shot Chart Detail,0021500139,398,2403,Nene,1610612764,Washington Wizards,3,1,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,109,164,1,0,20151114,WAS,ORL
Shot Chart Detail,0021500139,453,2403,Nene,1610612764,Washington Wizards,4,8,6,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151114,WAS,ORL
Shot Chart Detail,0021500139,459,2403,Nene,1610612764,Washington Wizards,4,7,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,71,164,1,0,20151114,WAS,ORL
